#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABHD12B	ABHD18	9606.ENSP00000336693	9606.ENSP00000496010	0	0	0	0	0	0	0	0.465	0.465
DNAH12	CFAP70	9606.ENSP00000312554	9606.ENSP00000310829	0	0	0	0	0.221	0.077	0.540	0.254	0.720
DNAJC25	DNAJC27	9606.ENSP00000320650	9606.ENSP00000264711	0	0	0	0	0.077	0.113	0	0.550	0.600
DNAJC25	DNAJC7	9606.ENSP00000320650	9606.ENSP00000406463	0	0	0	0	0	0	0	0.415	0.415
DNAJC27	DNAJC25	9606.ENSP00000264711	9606.ENSP00000320650	0	0	0	0	0.077	0.113	0	0.550	0.600
DNAJC27	TNNI3K	9606.ENSP00000264711	9606.ENSP00000322251	0	0	0	0	0.075	0.110	0	0.572	0.617
DNAJC7	NAA50	9606.ENSP00000406463	9606.ENSP00000240922	0	0	0	0	0.075	0.482	0	0	0.500
DNAJC7	DNAJC25	9606.ENSP00000406463	9606.ENSP00000320650	0	0	0	0	0	0	0	0.415	0.415
DNM1L	BIK	9606.ENSP00000449089	9606.ENSP00000216115	0	0	0	0	0	0	0	0.600	0.600
DNM1L	PEX16	9606.ENSP00000449089	9606.ENSP00000241041	0	0	0	0	0.042	0	0	0.402	0.403
DNM1L	BAX	9606.ENSP00000449089	9606.ENSP00000293288	0	0	0	0	0.055	0.118	0	0.642	0.676
DNM1L	CD300C	9606.ENSP00000449089	9606.ENSP00000329507	0	0	0	0	0	0	0	0.446	0.446
DNM1L	HIF1A	9606.ENSP00000449089	9606.ENSP00000437955	0	0	0	0	0.063	0	0	0.440	0.453
DOK6	EFR3A	9606.ENSP00000372160	9606.ENSP00000254624	0	0	0	0	0.055	0	0	0.461	0.469
DPY19L3	ZC3H8	9606.ENSP00000344937	9606.ENSP00000386488	0	0	0	0	0.042	0	0	0.494	0.494
DRAXIN	EPHA1	9606.ENSP00000294485	9606.ENSP00000275815	0	0	0	0	0	0	0	0.420	0.420
DSCAML1	PTPRS	9606.ENSP00000315465	9606.ENSP00000467537	0	0	0	0.557	0	0.089	0	0.412	0.441
EDAR	ODAM	9606.ENSP00000258443	9606.ENSP00000379401	0	0	0	0	0.047	0	0	0.460	0.464
EFCAB9	CASK	9606.ENSP00000381247	9606.ENSP00000494788	0	0	0	0	0	0.415	0	0.081	0.439
EFR3A	DOK6	9606.ENSP00000254624	9606.ENSP00000372160	0	0	0	0	0.055	0	0	0.461	0.469
EFR3A	TMEM150A	9606.ENSP00000254624	9606.ENSP00000387292	0	0	0	0	0	0	0	0.543	0.543
EFS	PARP1	9606.ENSP00000216733	9606.ENSP00000355759	0	0	0	0	0	0	0	0.419	0.418
EGLN3	CDC20	9606.ENSP00000250457	9606.ENSP00000361540	0	0	0	0	0.058	0.292	0	0.177	0.404
EGLN3	EPO	9606.ENSP00000250457	9606.ENSP00000252723	0	0	0	0	0.047	0	0	0.755	0.756
EGLN3	HIF1A	9606.ENSP00000250457	9606.ENSP00000437955	0	0	0	0	0.056	0.942	0.900	0.950	0.999
EID1	MAGEF1	9606.ENSP00000431162	9606.ENSP00000315064	0	0	0	0	0.060	0.294	0	0.317	0.507
ELF4	HLA-E	9606.ENSP00000311280	9606.ENSP00000365817	0	0	0	0	0.106	0	0	0.366	0.409
EPHA1	EPO	9606.ENSP00000275815	9606.ENSP00000252723	0	0	0	0	0.055	0.046	0	0.601	0.609
EPHA1	DRAXIN	9606.ENSP00000275815	9606.ENSP00000294485	0	0	0	0	0	0	0	0.420	0.420
EPHA1	MS4A8	9606.ENSP00000275815	9606.ENSP00000300226	0	0	0	0	0	0.048	0	0.599	0.601
EPHA1	CLU	9606.ENSP00000275815	9606.ENSP00000315130	0	0	0	0	0	0	0	0.685	0.685
EPHA1	ABL1	9606.ENSP00000275815	9606.ENSP00000361423	0	0	0	0.614	0.101	0	0.900	0.441	0.945
EPM2AIP1	NHLRC1	9606.ENSP00000406027	9606.ENSP00000345464	0	0	0	0	0.053	0.065	0	0.689	0.700
EPO	FGF20	9606.ENSP00000252723	9606.ENSP00000180166	0	0	0	0	0.065	0	0	0.454	0.467
EPO	IL10RA	9606.ENSP00000252723	9606.ENSP00000227752	0	0	0	0	0	0	0.650	0.091	0.668
EPO	IL4	9606.ENSP00000252723	9606.ENSP00000231449	0	0	0	0	0.047	0	0	0.652	0.654
EPO	FLT3	9606.ENSP00000252723	9606.ENSP00000241453	0	0	0	0	0.075	0	0	0.480	0.498
EPO	EGLN3	9606.ENSP00000252723	9606.ENSP00000250457	0	0	0	0	0.047	0	0	0.755	0.756
EPO	NGF	9606.ENSP00000252723	9606.ENSP00000358525	0	0	0	0	0	0	0	0.478	0.478
EPO	ABL1	9606.ENSP00000252723	9606.ENSP00000361423	0	0	0	0	0.061	0.046	0	0.484	0.497
EPO	ITGA2B	9606.ENSP00000252723	9606.ENSP00000262407	0	0	0	0	0.055	0	0	0.507	0.514
EPO	EPHA1	9606.ENSP00000252723	9606.ENSP00000275815	0	0	0	0	0.055	0.046	0	0.601	0.609
EPO	IL22RA1	9606.ENSP00000252723	9606.ENSP00000270800	0	0	0	0	0	0	0.650	0	0.650
EPO	IL10RB	9606.ENSP00000252723	9606.ENSP00000290200	0	0	0	0	0	0	0.650	0.060	0.656
EPO	OSMR	9606.ENSP00000252723	9606.ENSP00000274276	0	0	0	0	0	0	0.650	0.093	0.668
EPO	IL6ST	9606.ENSP00000252723	9606.ENSP00000370698	0	0	0	0	0	0	0.650	0.136	0.684
EPO	CRLF2	9606.ENSP00000252723	9606.ENSP00000370978	0	0	0	0	0	0	0.650	0.138	0.685
EPO	IFNAR1	9606.ENSP00000252723	9606.ENSP00000270139	0	0	0	0	0	0	0.650	0.198	0.707
EPO	LEPR	9606.ENSP00000252723	9606.ENSP00000330393	0	0	0	0	0	0	0.650	0.257	0.728
EPO	GATA1	9606.ENSP00000252723	9606.ENSP00000365858	0	0	0	0	0.096	0	0	0.765	0.779
EPO	KITLG	9606.ENSP00000252723	9606.ENSP00000495951	0	0	0	0	0	0	0	0.818	0.818
EPO	HIF1A	9606.ENSP00000252723	9606.ENSP00000437955	0	0	0	0	0.057	0.510	0.500	0.876	0.967
ESRRB	GATA6	9606.ENSP00000370270	9606.ENSP00000269216	0	0	0	0	0	0.057	0	0.559	0.567
ESRRB	NRIP1	9606.ENSP00000370270	9606.ENSP00000327213	0	0	0	0	0	0.475	0	0.535	0.745
ESRRB	HIF1A	9606.ENSP00000370270	9606.ENSP00000437955	0	0	0	0	0.067	0.331	0	0.247	0.489
ESX1	MMP13	9606.ENSP00000361669	9606.ENSP00000260302	0	0	0	0	0.067	0	0	0.423	0.438
ETV6	CDKN1B	9606.ENSP00000379658	9606.ENSP00000228872	0	0	0	0	0.048	0	0	0.564	0.567
ETV6	PRRX1	9606.ENSP00000379658	9606.ENSP00000239461	0	0	0	0	0	0	0	0.430	0.430
ETV6	FLT3	9606.ENSP00000379658	9606.ENSP00000241453	0	0	0	0	0.057	0	0	0.795	0.798
ETV6	ABL1	9606.ENSP00000379658	9606.ENSP00000361423	0	0	0	0	0.044	0.074	0	0.930	0.932
ETV6	GATA1	9606.ENSP00000379658	9606.ENSP00000365858	0	0	0	0	0.055	0	0	0.538	0.545
ETV6	CRLF2	9606.ENSP00000379658	9606.ENSP00000370978	0	0	0	0	0.042	0	0	0.693	0.693
EXD1	MOV10L1	9606.ENSP00000415056	9606.ENSP00000262794	0	0	0	0	0.072	0	0	0.532	0.547
EYS	CDH23	9606.ENSP00000359655	9606.ENSP00000224721	0	0	0	0	0	0.089	0	0.459	0.486
EYS	CNGB3	9606.ENSP00000359655	9606.ENSP00000316605	0	0	0	0	0.059	0	0	0.495	0.505
EYS	NRL	9606.ENSP00000359655	9606.ENSP00000454062	0	0	0	0	0	0	0	0.727	0.727
FAM171A1	UNKL	9606.ENSP00000367356	9606.ENSP00000301712	0	0	0	0	0	0	0	0.517	0.517
FAM172A	SLF1	9606.ENSP00000379294	9606.ENSP00000265140	0	0	0	0	0.082	0	0	0.571	0.589
FAM174C	TMEM129	9606.ENSP00000386557	9606.ENSP00000372394	0	0	0	0	0.121	0	0	0.383	0.435
FAM180A	C17orf67	9606.ENSP00000342336	9606.ENSP00000380959	0	0	0	0	0	0	0	0.437	0.437
FAM199X	CSRNP2	9606.ENSP00000417581	9606.ENSP00000228515	0	0	0	0	0.187	0	0	0.447	0.531
FAM210A	CD300C	9606.ENSP00000323635	9606.ENSP00000329507	0	0	0	0	0	0.594	0	0	0.594
FAM217A	RSPH10B2	9606.ENSP00000274673	9606.ENSP00000384766	0	0	0	0	0	0	0	0.543	0.543
FAM221A	HEATR9	9606.ENSP00000342576	9606.ENSP00000473941	0	0	0	0	0	0	0	0.445	0.445
FAM53A	CRIPAK	9606.ENSP00000310057	9606.ENSP00000323978	0	0	0	0	0	0	0	0.474	0.474
FAM53A	TMEM129	9606.ENSP00000310057	9606.ENSP00000372394	0	0	0	0	0.074	0	0	0.653	0.665
FANCD2	RAD51AP1	9606.ENSP00000287647	9606.ENSP00000228843	0	0	0	0	0.210	0	0	0.369	0.480
FANCD2	CHTF18	9606.ENSP00000287647	9606.ENSP00000262315	0	0	0	0	0.374	0	0	0.211	0.485
FANCD2	SLF1	9606.ENSP00000287647	9606.ENSP00000265140	0	0	0	0	0.192	0	0	0.391	0.487
FANCD2	MMS22L	9606.ENSP00000287647	9606.ENSP00000275053	0	0	0	0	0.444	0	0	0.278	0.581
FANCD2	CDC20	9606.ENSP00000287647	9606.ENSP00000361540	0	0	0	0	0.291	0	0	0.212	0.417
FANCD2	BIVM-ERCC5	9606.ENSP00000287647	9606.ENSP00000491742	0	0	0	0	0.110	0	0	0.476	0.513
FANCD2	HLTF	9606.ENSP00000287647	9606.ENSP00000308944	0	0	0	0	0.069	0	0	0.539	0.552
FANCD2	RAD52	9606.ENSP00000287647	9606.ENSP00000351284	0	0	0	0	0.049	0	0	0.671	0.674
FANCD2	PARP1	9606.ENSP00000287647	9606.ENSP00000355759	0	0	0	0	0.067	0.225	0	0.603	0.688
FANCD2	RMI1	9606.ENSP00000287647	9606.ENSP00000317039	0	0	0	0	0.073	0	0	0.716	0.726
FANCD2	CENPS	9606.ENSP00000287647	9606.ENSP00000308583	0	0	0	0	0	0	0.900	0.618	0.960
FGF20	BCR	9606.ENSP00000180166	9606.ENSP00000303507	0	0	0	0	0	0	0.400	0	0.400
FGF20	OLIG2	9606.ENSP00000180166	9606.ENSP00000331040	0	0	0	0	0.083	0.045	0	0.373	0.404
FGF20	OSM	9606.ENSP00000180166	9606.ENSP00000215781	0	0	0	0	0	0	0	0.418	0.418
FGF20	CD9	9606.ENSP00000180166	9606.ENSP00000371958	0	0	0	0	0.069	0	0	0.422	0.439
FGF20	CCL4	9606.ENSP00000180166	9606.ENSP00000482259	0	0	0	0	0	0	0	0.447	0.447
FGF20	EPO	9606.ENSP00000180166	9606.ENSP00000252723	0	0	0	0	0.065	0	0	0.454	0.467
FGF20	TIMP1	9606.ENSP00000180166	9606.ENSP00000218388	0	0	0	0	0.067	0	0	0.482	0.496
FGF20	BMP3	9606.ENSP00000180166	9606.ENSP00000282701	0	0	0	0	0.053	0	0	0.493	0.500
FGF20	KITLG	9606.ENSP00000180166	9606.ENSP00000495951	0	0	0	0	0	0	0	0.507	0.507
FGF20	FLRT2	9606.ENSP00000180166	9606.ENSP00000332879	0	0	0	0	0	0	0.500	0.127	0.545
FGF20	FLRT3	9606.ENSP00000180166	9606.ENSP00000339912	0	0	0	0	0.044	0	0.500	0.193	0.580
FGF20	HIF1A	9606.ENSP00000180166	9606.ENSP00000437955	0	0	0	0	0.050	0	0	0.598	0.602
FGF20	IL4	9606.ENSP00000180166	9606.ENSP00000231449	0	0	0	0	0.080	0	0	0.623	0.639
FGF20	COL18A1	9606.ENSP00000180166	9606.ENSP00000352798	0	0	0	0	0	0	0	0.685	0.685
FGF20	NGF	9606.ENSP00000180166	9606.ENSP00000358525	0	0	0	0	0	0	0	0.694	0.694
FGF20	CSF1R	9606.ENSP00000180166	9606.ENSP00000286301	0	0	0	0	0.051	0.168	0.650	0.367	0.801
FGF20	FLT3	9606.ENSP00000180166	9606.ENSP00000241453	0	0	0	0	0.087	0.168	0.650	0.339	0.801
FGF20	NRP1	9606.ENSP00000180166	9606.ENSP00000265371	0	0	0	0	0	0	0	0.822	0.822
FGF20	KLB	9606.ENSP00000180166	9606.ENSP00000257408	0	0	0	0	0	0.045	0.400	0.848	0.905
FGF20	FGFR2	9606.ENSP00000180166	9606.ENSP00000410294	0	0	0	0	0	0.418	0.900	0.966	0.997
FGFR2	FGF20	9606.ENSP00000410294	9606.ENSP00000180166	0	0	0	0	0	0.418	0.900	0.966	0.997
FGFR2	TIMP1	9606.ENSP00000410294	9606.ENSP00000218388	0	0	0	0	0	0.204	0	0.727	0.773
FGFR2	KLB	9606.ENSP00000410294	9606.ENSP00000257408	0	0	0	0	0.062	0.331	0.400	0.856	0.938
FGFR2	GATA6	9606.ENSP00000410294	9606.ENSP00000269216	0	0	0	0	0.046	0	0	0.439	0.442
FGFR2	CSF1R	9606.ENSP00000410294	9606.ENSP00000286301	0	0	0	0.702	0.064	0.085	0	0.452	0.490
FGFR2	FOXJ1	9606.ENSP00000410294	9606.ENSP00000323880	0	0	0	0	0.062	0.045	0	0.409	0.424
FGFR2	FLRT2	9606.ENSP00000410294	9606.ENSP00000332879	0	0	0	0	0.042	0.091	0	0.647	0.666
FGFR2	FLRT3	9606.ENSP00000410294	9606.ENSP00000339912	0	0	0	0	0.085	0.101	0	0.486	0.540
FGFR2	NGF	9606.ENSP00000410294	9606.ENSP00000358525	0	0	0	0	0	0	0.650	0.278	0.736
FGFR2	UNC5D	9606.ENSP00000410294	9606.ENSP00000385143	0	0	0	0	0.086	0	0	0.371	0.400
FGFR2	KITLG	9606.ENSP00000410294	9606.ENSP00000495951	0	0	0	0	0.049	0.076	0.650	0.278	0.748
FIZ1	CSF1R	9606.ENSP00000221665	9606.ENSP00000286301	0	0	0	0	0.042	0.074	0	0.558	0.574
FIZ1	FLT3	9606.ENSP00000221665	9606.ENSP00000241453	0	0	0	0	0	0.095	0	0.783	0.795
FIZ1	NRL	9606.ENSP00000221665	9606.ENSP00000454062	0	0	0	0	0.059	0.292	0	0.846	0.888
FLRT2	FGF20	9606.ENSP00000332879	9606.ENSP00000180166	0	0	0	0	0	0	0.500	0.127	0.545
FLRT2	FGFR2	9606.ENSP00000332879	9606.ENSP00000410294	0	0	0	0	0.042	0.091	0	0.647	0.666
FLRT2	ADGRL1	9606.ENSP00000332879	9606.ENSP00000340688	0	0	0	0	0	0.531	0	0.547	0.778
FLRT2	UNC5D	9606.ENSP00000332879	9606.ENSP00000385143	0	0	0	0	0.042	0.896	0	0.826	0.981
FLRT3	FGF20	9606.ENSP00000339912	9606.ENSP00000180166	0	0	0	0	0.044	0	0.500	0.193	0.580
FLRT3	FGFR2	9606.ENSP00000339912	9606.ENSP00000410294	0	0	0	0	0.085	0.101	0	0.486	0.540
FLRT3	UNC5D	9606.ENSP00000339912	9606.ENSP00000385143	0	0	0	0	0.062	0.129	0	0.780	0.805
FLRT3	ADGRL1	9606.ENSP00000339912	9606.ENSP00000340688	0	0	0	0	0	0.514	0	0.733	0.864
FLT3	CD22	9606.ENSP00000241453	9606.ENSP00000085219	0	0	0	0	0.062	0.045	0	0.419	0.434
FLT3	FGF20	9606.ENSP00000241453	9606.ENSP00000180166	0	0	0	0	0.087	0.168	0.650	0.339	0.801
FLT3	FIZ1	9606.ENSP00000241453	9606.ENSP00000221665	0	0	0	0	0	0.095	0	0.783	0.795
FLT3	CDKN1B	9606.ENSP00000241453	9606.ENSP00000228872	0	0	0	0	0.054	0	0.750	0.313	0.823
FLT3	IL4	9606.ENSP00000241453	9606.ENSP00000231449	0	0	0	0	0.044	0	0	0.440	0.441
FLT3	PARP1	9606.ENSP00000241453	9606.ENSP00000355759	0	0	0	0	0	0	0	0.400	0.400
FLT3	BCR	9606.ENSP00000241453	9606.ENSP00000303507	0	0	0	0	0	0	0	0.418	0.418
FLT3	ASXL2	9606.ENSP00000241453	9606.ENSP00000383920	0	0	0	0	0	0	0	0.435	0.435
FLT3	HIF1A	9606.ENSP00000241453	9606.ENSP00000437955	0	0	0	0	0.059	0	0	0.436	0.447
FLT3	GFI1	9606.ENSP00000241453	9606.ENSP00000294702	0	0	0	0	0.082	0.052	0	0.451	0.481
FLT3	ABL1	9606.ENSP00000241453	9606.ENSP00000361423	0	0	0	0.600	0.095	0.215	0	0.346	0.495
FLT3	EPO	9606.ENSP00000241453	9606.ENSP00000252723	0	0	0	0	0.075	0	0	0.480	0.498
FLT3	MPPE1	9606.ENSP00000241453	9606.ENSP00000465894	0	0	0	0	0.044	0	0	0.505	0.506
FLT3	CSF1R	9606.ENSP00000241453	9606.ENSP00000286301	0	0	0	0.783	0.132	0.050	0	0.477	0.531
FLT3	SLA2	9606.ENSP00000241453	9606.ENSP00000262866	0	0	0	0	0.044	0.074	0.500	0.148	0.572
FLT3	ITGA2B	9606.ENSP00000241453	9606.ENSP00000262407	0	0	0	0	0.058	0	0	0.581	0.589
FLT3	GATA1	9606.ENSP00000241453	9606.ENSP00000365858	0	0	0	0	0.086	0	0	0.582	0.601
FLT3	CD86	9606.ENSP00000241453	9606.ENSP00000332049	0	0	0	0	0.117	0	0	0.625	0.654
FLT3	CRLF2	9606.ENSP00000241453	9606.ENSP00000370978	0	0	0	0	0.042	0	0	0.670	0.670
FLT3	BAALC	9606.ENSP00000241453	9606.ENSP00000312457	0	0	0	0	0.072	0	0	0.662	0.673
FLT3	NGF	9606.ENSP00000241453	9606.ENSP00000358525	0	0	0	0	0	0	0.650	0.206	0.710
FLT3	ETV6	9606.ENSP00000241453	9606.ENSP00000379658	0	0	0	0	0.057	0	0	0.795	0.798
FLT3	KITLG	9606.ENSP00000241453	9606.ENSP00000495951	0	0	0	0	0	0.076	0.650	0.953	0.983
FOXJ1	FGFR2	9606.ENSP00000323880	9606.ENSP00000410294	0	0	0	0	0.062	0.045	0	0.409	0.424
FOXJ1	RFX3	9606.ENSP00000323880	9606.ENSP00000371434	0	0	0	0	0.042	0.780	0	0.670	0.924
FOXK2	ASXL2	9606.ENSP00000335677	9606.ENSP00000383920	0	0	0	0	0.082	0.722	0.500	0.785	0.968
FRYL	MKLN1	9606.ENSP00000351113	9606.ENSP00000323527	0	0	0	0	0.530	0	0	0	0.530
FRYL	ABL1	9606.ENSP00000351113	9606.ENSP00000361423	0	0	0	0	0.049	0	0	0.403	0.407
GALC	OLIG2	9606.ENSP00000261304	9606.ENSP00000331040	0	0	0	0	0	0	0	0.650	0.650
GALNT12	POMGNT1	9606.ENSP00000364150	9606.ENSP00000361060	0	0	0	0	0	0	0	0.401	0.401
GAN	SPSB4	9606.ENSP00000497351	9606.ENSP00000311609	0	0	0	0	0	0	0.400	0	0.400
GAN	KLHL3	9606.ENSP00000497351	9606.ENSP00000312397	0	0	0.127	0.731	0	0.099	0.900	0.166	0.925
GAR1	DDX59	9606.ENSP00000226796	9606.ENSP00000330460	0	0	0	0	0.246	0.269	0	0.063	0.438
GAR1	PRMT1	9606.ENSP00000226796	9606.ENSP00000406162	0	0	0	0	0.324	0.452	0	0.134	0.651
GAR1	SHQ1	9606.ENSP00000226796	9606.ENSP00000315182	0	0	0	0	0.130	0.950	0	0.897	0.995
GAS2L3	PSRC1	9606.ENSP00000448955	9606.ENSP00000358925	0	0	0	0	0.075	0	0	0.523	0.540
GATA1	MZF1	9606.ENSP00000365858	9606.ENSP00000215057	0	0	0	0	0	0.091	0	0.505	0.531
GATA1	MAZ	9606.ENSP00000365858	9606.ENSP00000219782	0	0	0	0	0.049	0.091	0	0.536	0.564
GATA1	IL4	9606.ENSP00000365858	9606.ENSP00000231449	0	0	0	0	0.066	0.059	0	0.381	0.408
GATA1	FLT3	9606.ENSP00000365858	9606.ENSP00000241453	0	0	0	0	0.086	0	0	0.582	0.601
GATA1	EPO	9606.ENSP00000365858	9606.ENSP00000252723	0	0	0	0	0.096	0	0	0.765	0.779
GATA1	ITGA2B	9606.ENSP00000365858	9606.ENSP00000262407	0	0	0	0	0.305	0	0.500	0.782	0.917
GATA1	GFI1	9606.ENSP00000365858	9606.ENSP00000294702	0	0	0	0	0.121	0.091	0	0.842	0.863
GATA1	GP9	9606.ENSP00000365858	9606.ENSP00000303942	0	0	0	0	0.221	0.055	0	0.450	0.560
GATA1	ABL1	9606.ENSP00000365858	9606.ENSP00000361423	0	0	0	0	0.055	0.093	0	0.445	0.483
GATA1	TBX6	9606.ENSP00000365858	9606.ENSP00000378650	0	0	0.224	0	0.059	0.068	0	0.274	0.440
GATA1	METTL8	9606.ENSP00000365858	9606.ENSP00000480056	0	0	0	0	0	0	0	0.475	0.475
GATA1	ETV6	9606.ENSP00000365858	9606.ENSP00000379658	0	0	0	0	0.055	0	0	0.538	0.545
GATA1	KITLG	9606.ENSP00000365858	9606.ENSP00000495951	0	0	0	0	0.088	0	0	0.588	0.608
GATA1	PRMT1	9606.ENSP00000365858	9606.ENSP00000406162	0	0	0	0	0.045	0.078	0.500	0.505	0.753
GATA6	MESP2	9606.ENSP00000269216	9606.ENSP00000342392	0	0	0	0	0.060	0.064	0	0.403	0.428
GATA6	TBX6	9606.ENSP00000269216	9606.ENSP00000378650	0	0	0	0	0.057	0.068	0	0.409	0.436
GATA6	FGFR2	9606.ENSP00000269216	9606.ENSP00000410294	0	0	0	0	0.046	0	0	0.439	0.442
GATA6	ESRRB	9606.ENSP00000269216	9606.ENSP00000370270	0	0	0	0	0	0.057	0	0.559	0.567
GDPD2	OLIG2	9606.ENSP00000414019	9606.ENSP00000331040	0	0	0	0	0.048	0	0	0.423	0.427
GDPD2	NANOS3	9606.ENSP00000414019	9606.ENSP00000341992	0	0	0	0	0	0	0	0.402	0.402
GFI1	TBX21	9606.ENSP00000294702	9606.ENSP00000177694	0	0	0	0	0.186	0.057	0	0.397	0.497
GFI1	FLT3	9606.ENSP00000294702	9606.ENSP00000241453	0	0	0	0	0.082	0.052	0	0.451	0.481
GFI1	PRMT1	9606.ENSP00000294702	9606.ENSP00000406162	0	0	0	0	0	0.310	0	0.169	0.402
GFI1	HAX1	9606.ENSP00000294702	9606.ENSP00000329002	0	0	0	0	0	0.047	0	0.727	0.728
GFI1	GATA1	9606.ENSP00000294702	9606.ENSP00000365858	0	0	0	0	0.121	0.091	0	0.842	0.863
GIPC3	CDH23	9606.ENSP00000493901	9606.ENSP00000224721	0	0	0	0	0.125	0	0	0.519	0.562
GIPC3	PTPRS	9606.ENSP00000493901	9606.ENSP00000467537	0	0	0	0	0.072	0	0	0.543	0.558
GIPC3	LHFPL5	9606.ENSP00000493901	9606.ENSP00000498322	0	0	0	0	0.042	0	0	0.541	0.542
GP9	ITGA2B	9606.ENSP00000303942	9606.ENSP00000262407	0	0	0	0	0.783	0.050	0	0.914	0.980
GP9	ADGRL1	9606.ENSP00000303942	9606.ENSP00000340688	0	0	0	0	0	0.542	0	0	0.542
GP9	GATA1	9606.ENSP00000303942	9606.ENSP00000365858	0	0	0	0	0.221	0.055	0	0.450	0.560
GP9	CD9	9606.ENSP00000303942	9606.ENSP00000371958	0	0	0	0	0.048	0	0	0.562	0.566
GP9	PTCRA	9606.ENSP00000303942	9606.ENSP00000477815	0	0	0	0	0.633	0	0	0.078	0.647
GRK7	NRL	9606.ENSP00000264952	9606.ENSP00000454062	0	0	0	0	0	0	0	0.480	0.480
GRK7	CNGB3	9606.ENSP00000264952	9606.ENSP00000316605	0	0	0	0	0.070	0	0	0.532	0.546
GSDMA	IL37	9606.ENSP00000301659	9606.ENSP00000263326	0	0	0	0	0	0	0	0.407	0.407
GSDMA	NLRP1	9606.ENSP00000301659	9606.ENSP00000460475	0	0	0	0	0	0	0	0.621	0.621
GSTCD	LMBR1L	9606.ENSP00000422354	9606.ENSP00000267102	0	0	0	0	0	0	0	0.401	0.401
GZF1	CRBN	9606.ENSP00000338290	9606.ENSP00000231948	0	0	0	0	0	0.295	0	0.225	0.431
GZF1	CST11	9606.ENSP00000338290	9606.ENSP00000366208	0	0	0	0	0.042	0.048	0	0.452	0.456
HAX1	GFI1	9606.ENSP00000329002	9606.ENSP00000294702	0	0	0	0	0	0.047	0	0.727	0.728
HCST	KLRF2	9606.ENSP00000246551	9606.ENSP00000438244	0	0	0	0	0	0.051	0	0.427	0.432
HCST	KLRG1	9606.ENSP00000246551	9606.ENSP00000266551	0	0	0	0	0.174	0.071	0	0.321	0.433
HCST	CSF1R	9606.ENSP00000246551	9606.ENSP00000286301	0	0	0	0	0.455	0	0	0.125	0.502
HCST	HLA-E	9606.ENSP00000246551	9606.ENSP00000365817	0	0	0	0	0.180	0	0	0.505	0.576
HCST	CD300C	9606.ENSP00000246551	9606.ENSP00000329507	0	0	0	0	0.222	0.075	0	0.520	0.624
HCST	RAET1E	9606.ENSP00000246551	9606.ENSP00000349709	0	0	0	0	0	0	0.500	0.714	0.850
HCST	TYROBP	9606.ENSP00000246551	9606.ENSP00000262629	0	0	0	0	0.780	0.154	0	0.978	0.995
HDAC7	TIMP1	9606.ENSP00000080059	9606.ENSP00000218388	0	0	0	0	0.067	0	0	0.478	0.492
HDAC7	HIF1A	9606.ENSP00000080059	9606.ENSP00000437955	0	0	0	0	0	0.522	0	0.855	0.927
HEATR9	LAG3	9606.ENSP00000473941	9606.ENSP00000203629	0	0	0.355	0	0.139	0	0	0	0.420
HEATR9	FAM221A	9606.ENSP00000473941	9606.ENSP00000342576	0	0	0	0	0	0	0	0.445	0.445
HEATR9	C20orf173	9606.ENSP00000473941	9606.ENSP00000403566	0	0	0	0	0.063	0	0	0.475	0.487
HIF1A	HDAC7	9606.ENSP00000437955	9606.ENSP00000080059	0	0	0	0	0	0.522	0	0.855	0.927
HIF1A	TIGAR	9606.ENSP00000437955	9606.ENSP00000179259	0	0	0	0	0.110	0	0	0.479	0.516
HIF1A	FGF20	9606.ENSP00000437955	9606.ENSP00000180166	0	0	0	0	0.050	0	0	0.598	0.602
HIF1A	TIMP1	9606.ENSP00000437955	9606.ENSP00000218388	0	0	0	0	0.080	0	0	0.553	0.571
HIF1A	CDKN1B	9606.ENSP00000437955	9606.ENSP00000228872	0	0	0	0	0.108	0	0	0.474	0.511
HIF1A	IL4	9606.ENSP00000437955	9606.ENSP00000231449	0	0	0	0	0	0	0	0.585	0.585
HIF1A	FLT3	9606.ENSP00000437955	9606.ENSP00000241453	0	0	0	0	0.059	0	0	0.436	0.447
HIF1A	EGLN3	9606.ENSP00000437955	9606.ENSP00000250457	0	0	0	0	0.056	0.942	0.900	0.950	0.999
HIF1A	EPO	9606.ENSP00000437955	9606.ENSP00000252723	0	0	0	0	0.057	0.510	0.500	0.876	0.967
HIF1A	MMP13	9606.ENSP00000437955	9606.ENSP00000260302	0	0	0	0	0.076	0	0	0.498	0.517
HIF1A	NRP1	9606.ENSP00000437955	9606.ENSP00000265371	0	0	0	0	0.063	0	0	0.473	0.485
HIF1A	CSF1R	9606.ENSP00000437955	9606.ENSP00000286301	0	0	0	0	0.105	0	0	0.445	0.482
HIF1A	BAX	9606.ENSP00000437955	9606.ENSP00000293288	0	0	0	0	0	0	0	0.447	0.447
HIF1A	AXL	9606.ENSP00000437955	9606.ENSP00000301178	0	0	0	0	0.067	0.071	0	0.452	0.484
HIF1A	CLU	9606.ENSP00000437955	9606.ENSP00000315130	0	0	0	0	0.042	0	0	0.569	0.569
HIF1A	STK11	9606.ENSP00000437955	9606.ENSP00000324856	0	0	0	0	0.055	0.180	0	0.582	0.648
